date,year,month,temperature,rainfall,humidity,wind_speed,anomaly,city,season
2006-12-19,2006,12,20.92,0.27,65.4,9.5,Normal,Mumbai,Winter
2006-12-20,2006,12,18.29,0.04,60.4,27.7,Normal,Mumbai,Winter
2006-12-21,2006,12,19.53,2.9,55.2,15.6,Normal,Mumbai,Winter
2006-12-22,2006,12,17.44,2.66,42.1,21.7,Normal,Mumbai,Winter
2006-12-23,2006,12,20.54,0.3,68.3,27.1,Normal,Mumbai,Winter
2006-12-24,2006,12,20.28,1.82,56.5,23.0,Normal,Mumbai,Winter
2006-12-25,2006,12,20.26,0.06,61.1,41.7,Normal,Mumbai,Winter
2006-12-26,2006,12,19.53,0.4,50.9,20.4,Normal,Mumbai,Winter
2006-12-27,2006,12,20.16,1.17,55.9,5.9,Normal,Mumbai,Winter
2006-12-28,2006,12,21.97,1.73,54.2,10.5,Normal,Mumbai,Winter
2006-12-29,2006,12,19.15,0.01,46.7,16.2,Normal,Mumbai,Winter
2006-12-30,2006,12,19.81,0.47,50.9,6.0,Normal,Mumbai,Winter
2006-12-31,2006,12,18.0,0.29,59.9,17.3,Normal,Mumbai,Winter
2007-01-01,2007,1,18.39,8.05,63.0,11.4,Normal,Mumbai,Winter
2007-01-02,2007,1,19.87,1.33,53.2,10.0,Normal,Mumbai,Winter
2007-01-03,2007,1,21.42,0.62,48.0,35.2,Normal,Mumbai,Winter
2007-01-04,2007,1,19.41,0.09,56.4,21.4,Normal,Mumbai,Winter
2007-01-05,2007,1,19.48,1.1,67.8,16.1,Normal,Mumbai,Winter
2007-01-06,2007,1,19.26,1.23,,18.8,Normal,Mumbai,Winter
2007-01-07,2007,1,19.11,2.03,60.1,5.8,Normal,Mumbai,Winter
2007-01-08,2007,1,20.4,0.41,53.4,33.9,Normal,Mumbai,Winter
2007-01-09,2007,1,17.76,4.78,71.3,17.9,Normal,Mumbai,Winter
2007-01-10,2007,1,21.97,0.69,54.9,9.0,Normal,Mumbai,Winter
2007-01-11,2007,1,19.1,0.42,66.6,15.3,Normal,Mumbai,Winter
2007-01-12,2007,1,21.24,0.51,70.2,28.3,Normal,Mumbai,Winter
2007-01-13,2007,1,18.3,0.88,75.4,21.9,Normal,Mumbai,Winter
2007-01-14,2007,1,21.27,3.31,46.5,16.9,Normal,Mumbai,Winter
2007-01-15,2007,1,21.33,1.59,,23.2,Normal,Mumbai,Winter
2007-01-16,2007,1,20.96,1.03,71.7,9.8,Normal,Mumbai,Winter
2007-01-17,2007,1,18.96,0.21,70.0,21.2,Normal,Mumbai,Winter
2007-01-18,2007,1,20.89,0.19,53.8,4.8,Normal,Mumbai,Winter
2007-01-19,2007,1,18.81,0.84,30.0,11.9,Normal,Mumbai,Winter
2007-01-20,2007,1,20.27,1.57,60.8,18.3,Normal,Mumbai,Winter
2007-01-21,2007,1,22.27,1.67,44.8,22.5,Normal,Mumbai,Winter
2007-01-22,2007,1,21.99,0.31,51.7,5.9,Normal,Mumbai,Winter
2007-01-23,2007,1,20.89,0.13,61.8,,Normal,Mumbai,Winter
2007-01-24,2007,1,19.49,0.58,63.2,14.5,Normal,Mumbai,Winter
2007-01-25,2007,1,22.0,3.0,75.8,2.1,Normal,Mumbai,Winter
2007-01-26,2007,1,21.14,0.95,56.3,18.2,Normal,Mumbai,Winter
2007-01-27,2007,1,17.71,0.46,50.2,8.0,Normal,Mumbai,Winter
2007-01-28,2007,1,22.45,0.47,69.2,11.3,Normal,Mumbai,Winter
2007-01-29,2007,1,21.33,0.17,63.8,16.7,Normal,Mumbai,Winter
2007-01-30,2007,1,23.26,0.77,56.4,11.8,Normal,Mumbai,Winter
2007-01-31,2007,1,19.9,1.88,60.3,5.3,Normal,Mumbai,Winter
2007-02-01,2007,2,16.87,4.15,56.2,8.7,Normal,Mumbai,Winter
2007-02-02,2007,2,22.15,0.84,66.9,17.2,Normal,Mumbai,Winter
2007-02-03,2007,2,22.26,0.22,76.9,6.7,Normal,Mumbai,Winter
2007-02-04,2007,2,19.39,1.38,52.7,16.7,Normal,Mumbai,Winter
2007-02-05,2007,2,20.56,1.7,64.2,15.8,Normal,Mumbai,Winter
2007-02-06,2007,2,26.26,0.09,44.7,11.7,Normal,Mumbai,Winter
2007-02-07,2007,2,21.77,2.28,49.3,20.0,Normal,Mumbai,Winter
2007-02-08,2007,2,23.43,2.12,65.6,23.5,Normal,Mumbai,Winter
2007-02-09,2007,2,21.46,0.77,59.3,10.8,Normal,Mumbai,Winter
2007-02-10,2007,2,19.41,0.99,48.9,9.4,Normal,Mumbai,Winter
2007-02-11,2007,2,22.4,1.5,60.1,10.1,Normal,Mumbai,Winter
2007-02-12,2007,2,22.36,1.36,68.8,13.8,Normal,Mumbai,Winter
2007-02-13,2007,2,22.27,0.02,45.5,17.9,Normal,Mumbai,Winter
2007-02-14,2007,2,22.81,0.16,77.5,36.6,Normal,Mumbai,Winter
2007-02-15,2007,2,23.5,0.21,65.7,7.3,Normal,Mumbai,Winter
2007-02-16,2007,2,22.99,1.69,65.9,5.6,Normal,Mumbai,Winter
2007-02-17,2007,2,21.44,0.7,60.0,5.5,Normal,Mumbai,Winter
2007-02-18,2007,2,24.18,0.95,77.5,12.4,Normal,Mumbai,Winter
2007-02-19,2007,2,20.65,1.78,69.6,12.1,Normal,Mumbai,Winter
2007-02-20,2007,2,20.61,0.5,56.3,10.4,Normal,Mumbai,Winter
2007-02-21,2007,2,24.92,1.66,67.6,27.2,Normal,Mumbai,Winter
2007-02-22,2007,2,24.69,0.7,52.7,26.8,Normal,Mumbai,Winter
2007-02-23,2007,2,23.97,0.57,57.2,22.1,Normal,Mumbai,Winter
2007-02-24,2007,2,22.09,0.49,74.7,10.7,Normal,Mumbai,Winter
2007-02-25,2007,2,23.25,4.02,63.9,16.1,Normal,Mumbai,Winter
2007-02-26,2007,2,24.04,1.77,66.6,20.3,Normal,Mumbai,Winter
2007-02-27,2007,2,22.17,0.02,71.7,37.1,Normal,Mumbai,Winter
2007-02-28,2007,2,23.58,3.79,65.5,12.8,Normal,Mumbai,Winter
2007-03-01,2007,3,25.8,1.79,51.9,14.3,Normal,Mumbai,Spring
2007-03-02,2007,3,27.09,0.19,76.6,8.6,Normal,Mumbai,Spring
2007-03-03,2007,3,24.45,0.1,65.2,28.0,Normal,Mumbai,Spring
2007-03-04,2007,3,26.35,0.44,65.9,28.1,Normal,Mumbai,Spring
2007-03-05,2007,3,22.47,1.17,60.6,14.0,Normal,Mumbai,Spring
2007-03-06,2007,3,26.47,1.15,71.1,5.4,Normal,Mumbai,Spring
2007-03-07,2007,3,24.4,0.39,79.1,9.7,Normal,Mumbai,Spring
2007-03-08,2007,3,26.21,0.71,56.2,34.1,Normal,Mumbai,Spring
2007-03-09,2007,3,25.51,0.29,70.7,6.7,Normal,Mumbai,Spring
2007-03-10,2007,3,27.99,0.06,60.3,16.3,Normal,Mumbai,Spring
2007-03-11,2007,3,24.84,0.87,40.0,18.9,Normal,Mumbai,Spring
2007-03-12,2007,3,27.23,0.51,46.0,5.2,Normal,Mumbai,Spring
2007-03-13,2007,3,26.0,0.94,64.2,6.6,Normal,Mumbai,Spring
2007-03-14,2007,3,26.32,3.51,70.1,14.8,Normal,Mumbai,Spring
2007-03-15,2007,3,26.42,0.19,66.1,16.6,Normal,Mumbai,Spring
2007-03-16,2007,3,25.56,0.0,67.7,9.5,Normal,Mumbai,Spring
2007-03-17,2007,3,26.95,0.1,85.9,14.0,Normal,Mumbai,Spring
2007-03-18,2007,3,27.01,0.75,65.3,24.2,Normal,Mumbai,Spring
2007-03-19,2007,3,27.61,1.47,57.4,37.0,Normal,Mumbai,Spring
2007-03-20,2007,3,27.51,1.04,58.7,2.5,Normal,Mumbai,Spring
2007-03-21,2007,3,28.72,0.82,76.4,27.1,Normal,Mumbai,Spring
2007-03-22,2007,3,29.04,0.52,47.3,6.6,Normal,Mumbai,Spring
2007-03-23,2007,3,26.22,0.45,72.4,14.4,Normal,Mumbai,Spring
2007-03-24,2007,3,29.24,0.57,60.2,21.5,Normal,Mumbai,Spring
2007-03-25,2007,3,26.29,1.13,51.7,3.0,Normal,Mumbai,Spring
2007-03-26,2007,3,29.09,0.22,45.5,8.1,Normal,Mumbai,Spring
2007-03-27,2007,3,29.27,1.77,74.8,18.6,Normal,Mumbai,Spring
2007-03-28,2007,3,25.61,1.03,51.4,10.6,Normal,Mumbai,Spring
2007-03-29,2007,3,28.76,0.38,60.6,11.1,Normal,Mumbai,Spring
2007-03-30,2007,3,28.05,0.83,50.3,5.6,Normal,Mumbai,Spring
2007-03-31,2007,3,27.75,3.95,79.7,6.3,Normal,Mumbai,Spring
2007-04-01,2007,4,31.05,0.02,61.0,7.1,Normal,Mumbai,Spring
2007-04-02,2007,4,28.18,0.27,46.5,22.6,Normal,Mumbai,Spring
2007-04-03,2007,4,28.09,0.71,55.7,12.0,Normal,Mumbai,Spring
2007-04-04,2007,4,29.54,1.22,73.9,4.5,Normal,Mumbai,Spring
2007-04-05,2007,4,30.59,0.29,50.2,19.7,Normal,Mumbai,Spring
2007-04-06,2007,4,29.48,3.22,56.4,23.1,Normal,Mumbai,Spring
2007-04-07,2007,4,31.58,1.23,71.9,2.7,Normal,Mumbai,Spring
2007-04-08,2007,4,30.76,2.52,63.4,25.7,Normal,Mumbai,Spring
2007-04-09,2007,4,26.82,0.48,47.8,5.2,Normal,Mumbai,Spring
2007-04-10,2007,4,29.43,2.12,62.2,22.8,Normal,Mumbai,Spring
2007-04-11,2007,4,29.51,0.57,58.5,19.1,Normal,Mumbai,Spring
2007-04-12,2007,4,31.2,0.35,60.5,9.5,Normal,Mumbai,Spring
2007-04-13,2007,4,26.67,2.91,69.5,2.5,Normal,Mumbai,Spring
2007-04-14,2007,4,34.56,0.12,62.4,17.7,Normal,Mumbai,Spring
2007-04-15,2007,4,31.65,3.44,59.1,12.6,Normal,Mumbai,Spring
2007-04-16,2007,4,31.21,0.74,58.6,22.0,Normal,Mumbai,Spring
2007-04-17,2007,4,32.88,5.89,70.8,13.9,Normal,Mumbai,Spring
2007-04-18,2007,4,34.74,0.93,52.8,12.3,Normal,Mumbai,Spring
2007-04-19,2007,4,32.66,1.7,38.3,16.3,Normal,Mumbai,Spring
2007-04-20,2007,4,32.89,0.01,57.7,13.1,Normal,Mumbai,Spring
2007-04-21,2007,4,31.79,0.82,63.8,27.0,Normal,Mumbai,Spring
2007-04-22,2007,4,31.5,1.6,55.8,11.0,Normal,Mumbai,Spring
2007-04-23,2007,4,31.11,1.83,54.7,23.0,Normal,Mumbai,Spring
2007-04-24,2007,4,30.7,0.21,56.4,18.1,Normal,Mumbai,Spring
2007-04-25,2007,4,31.02,0.65,59.8,14.9,Normal,Mumbai,Spring
2007-04-26,2007,4,30.14,0.65,47.0,3.2,Normal,Mumbai,Spring
2007-04-27,2007,4,32.16,0.13,66.6,11.9,Normal,Mumbai,Spring
2007-04-28,2007,4,29.86,0.7,33.4,4.9,Normal,Mumbai,Spring
2007-04-29,2007,4,32.78,1.97,65.4,8.8,Normal,Mumbai,Spring
2007-04-30,2007,4,32.55,,63.1,8.4,Normal,Mumbai,Spring
2007-05-01,2007,5,32.93,0.68,65.0,23.4,Normal,Mumbai,Spring
2007-05-02,2007,5,32.03,3.89,40.7,13.3,Normal,Mumbai,Spring
2007-05-03,2007,5,37.53,0.04,62.9,24.9,Normal,Mumbai,Spring
2007-05-04,2007,5,35.06,1.07,54.6,4.6,Normal,Mumbai,Spring
2007-05-05,2007,5,31.25,1.63,76.0,11.3,Normal,Mumbai,Spring
2007-05-06,2007,5,33.56,1.72,63.6,41.3,Normal,Mumbai,Spring
2007-05-07,2007,5,32.4,1.51,48.2,15.5,Normal,Mumbai,Spring
2007-05-08,2007,5,31.88,1.56,43.1,7.8,Normal,Mumbai,Spring
2007-05-09,2007,5,31.49,0.07,53.9,6.0,Normal,Mumbai,Spring
2007-05-10,2007,5,34.23,0.92,68.1,20.1,Normal,Mumbai,Spring
2007-05-11,2007,5,32.65,1.83,71.5,12.0,Normal,Mumbai,Spring
2007-05-12,2007,5,35.21,0.12,61.8,23.3,Normal,Mumbai,Spring
2007-05-13,2007,5,35.34,0.01,60.8,3.7,Normal,Mumbai,Spring
2007-05-14,2007,5,35.99,2.02,56.7,0.7,Normal,Mumbai,Spring
2007-05-15,2007,5,32.73,1.49,59.8,10.3,Normal,Mumbai,Spring
2007-05-16,2007,5,34.8,0.64,72.2,12.1,Normal,Mumbai,Spring
2007-05-17,2007,5,35.12,3.38,56.5,4.4,Normal,Mumbai,Spring
2007-05-18,2007,5,33.53,1.75,66.6,24.9,Normal,Mumbai,Spring
2007-05-19,2007,5,33.16,4.13,54.7,17.4,Normal,Mumbai,Spring
2007-05-20,2007,5,36.8,3.18,70.1,23.8,Normal,Mumbai,Spring
2007-05-21,2007,5,34.8,0.79,65.8,23.9,Normal,Mumbai,Spring
2007-05-22,2007,5,35.48,1.69,69.7,4.9,Normal,Mumbai,Spring
2007-05-23,2007,5,33.36,1.33,78.8,15.5,Normal,Mumbai,Spring
2007-05-24,2007,5,32.83,2.0,34.2,19.0,Normal,Mumbai,Spring
2007-05-25,2007,5,33.86,1.86,67.5,23.2,Normal,Mumbai,Spring
2007-05-26,2007,5,34.59,0.2,64.7,31.1,Normal,Mumbai,Spring
2007-05-27,2007,5,33.24,0.32,64.5,28.5,Normal,Mumbai,Spring
2007-05-28,2007,5,34.87,0.37,62.4,5.1,Normal,Mumbai,Spring
2007-05-29,2007,5,32.41,2.05,62.4,13.4,Normal,Mumbai,Spring
2007-05-30,2007,5,33.31,2.0,63.4,11.1,Normal,Mumbai,Spring
2007-05-31,2007,5,36.05,0.82,69.1,7.4,Normal,Mumbai,Spring
2007-06-01,2007,6,35.99,3.2,91.8,9.8,Normal,Mumbai,Monsoon
2007-06-02,2007,6,34.54,6.06,72.9,30.2,Normal,Mumbai,Monsoon
2007-06-03,2007,6,33.64,7.17,82.7,15.5,Normal,Mumbai,Monsoon
2007-06-04,2007,6,33.67,30.52,97.2,2.1,Normal,Mumbai,Monsoon
2007-06-05,2007,6,34.69,9.85,79.4,3.3,Normal,Mumbai,Monsoon
2007-06-06,2007,6,,0.55,84.6,10.6,Normal,Mumbai,Monsoon
2007-06-07,2007,6,36.71,6.29,96.2,38.4,Normal,Mumbai,Monsoon
2007-06-08,2007,6,34.6,6.46,80.7,4.8,Normal,Mumbai,Monsoon
2007-06-09,2007,6,33.64,40.4,94.0,22.8,Normal,Mumbai,Monsoon
2007-06-10,2007,6,35.8,10.97,77.7,14.1,Normal,Mumbai,Monsoon
2007-06-11,2007,6,34.18,12.12,61.9,19.7,Normal,Mumbai,Monsoon
2007-06-12,2007,6,34.66,14.99,94.8,20.4,Normal,Mumbai,Monsoon
2007-06-13,2007,6,37.45,17.64,88.5,37.1,Normal,Mumbai,Monsoon
2007-06-14,2007,6,36.71,12.1,89.0,21.7,Normal,Mumbai,Monsoon
2007-06-15,2007,6,35.72,3.25,76.3,11.2,Normal,Mumbai,Monsoon
2007-06-16,2007,6,33.59,24.86,76.9,8.8,Normal,Mumbai,Monsoon
2007-06-17,2007,6,35.82,15.81,94.2,,Normal,Mumbai,Monsoon
2007-06-18,2007,6,37.11,16.25,86.9,9.9,Normal,Mumbai,Monsoon
2007-06-19,2007,6,34.95,68.06,84.1,15.9,Normal,Mumbai,Monsoon
2007-06-20,2007,6,37.55,19.47,86.8,4.2,Normal,Mumbai,Monsoon
2007-06-21,2007,6,37.46,21.2,97.1,4.7,Normal,Mumbai,Monsoon
2007-06-22,2007,6,38.01,36.29,90.8,13.5,Normal,Mumbai,Monsoon
2007-06-23,2007,6,35.97,1.97,81.2,4.7,Normal,Mumbai,Monsoon
2007-06-24,2007,6,36.38,8.26,73.8,15.4,Normal,Mumbai,Monsoon
2007-06-25,2007,6,37.61,10.43,89.7,4.6,Normal,Mumbai,Monsoon
2007-06-26,2007,6,36.15,4.79,77.6,22.1,Normal,Mumbai,Monsoon
2007-06-27,2007,6,34.71,21.95,75.5,10.2,Normal,Mumbai,Monsoon
2007-06-28,2007,6,34.78,17.25,95.5,20.1,Normal,Mumbai,Monsoon
2007-06-29,2007,6,,15.31,92.0,19.7,Normal,Mumbai,Monsoon
2007-06-30,2007,6,33.47,70.32,88.1,18.6,Normal,Mumbai,Monsoon
2007-07-01,2007,7,35.17,3.6,75.1,16.4,Normal,Mumbai,Monsoon
2007-07-02,2007,7,37.0,15.96,99.3,16.1,Normal,Mumbai,Monsoon
2007-07-03,2007,7,32.04,9.62,93.2,10.7,Normal,Mumbai,Monsoon
2007-07-04,2007,7,37.6,4.5,82.6,12.4,Normal,Mumbai,Monsoon
2007-07-05,2007,7,36.95,2.1,80.9,31.8,Normal,Mumbai,Monsoon
2007-07-06,2007,7,34.54,27.15,85.6,23.2,Normal,Mumbai,Monsoon
2007-07-07,2007,7,36.0,10.86,81.2,12.5,Normal,Mumbai,Monsoon
2007-07-08,2007,7,35.15,,100.0,6.9,Normal,Mumbai,Monsoon
2007-07-09,2007,7,36.95,9.46,81.9,6.6,Normal,Mumbai,Monsoon
2007-07-10,2007,7,36.54,2.98,76.5,15.0,Normal,Mumbai,Monsoon
2007-07-11,2007,7,32.91,4.94,97.7,22.6,Normal,Mumbai,Monsoon
2007-07-12,2007,7,35.85,5.77,80.4,19.5,Normal,Mumbai,Monsoon
2007-07-13,2007,7,34.61,43.31,91.3,73.6,Normal,Mumbai,Monsoon
2007-07-14,2007,7,34.98,0.07,90.4,5.1,Normal,Mumbai,Monsoon
2007-07-15,2007,7,33.71,50.94,84.5,7.4,Normal,Mumbai,Monsoon
2007-07-16,2007,7,37.37,47.22,77.2,25.8,Normal,Mumbai,Monsoon
2007-07-17,2007,7,36.25,66.72,84.6,8.9,Normal,Mumbai,Monsoon
2007-07-18,2007,7,33.51,7.77,75.6,9.5,Normal,Mumbai,Monsoon
2007-07-19,2007,7,32.56,39.83,84.8,38.3,Normal,Mumbai,Monsoon
2007-07-20,2007,7,33.92,6.04,91.2,20.3,Normal,Mumbai,Monsoon
2007-07-21,2007,7,35.08,0.32,98.7,18.8,Normal,Mumbai,Monsoon
2007-07-22,2007,7,34.71,3.05,76.3,3.0,Normal,Mumbai,Monsoon
2007-07-23,2007,7,36.16,34.87,83.0,14.8,Normal,Mumbai,Monsoon
2007-07-24,2007,7,35.39,0.17,80.8,7.9,Normal,Mumbai,Monsoon
2007-07-25,2007,7,43.12,9.48,87.2,8.9,Heatwa,Mumbai,Monsoon
2007-07-26,2007,7,42.08,,72.8,30.5,Heatwa,Mumbai,Monsoon
2007-07-27,2007,7,39.43,4.05,77.6,6.7,Heatwa,Mumbai,Monsoon
2007-07-28,2007,7,33.6,1.11,71.5,12.6,Normal,Mumbai,Monsoon
2007-07-29,2007,7,35.4,23.55,73.5,15.2,Normal,Mumbai,Monsoon
2007-07-30,2007,7,33.64,10.73,79.7,10.1,Normal,Mumbai,Monsoon
2007-07-31,2007,7,34.39,27.89,98.4,6.5,Normal,Mumbai,Monsoon
2007-08-01,2007,8,33.06,13.99,87.8,14.5,Normal,Mumbai,Monsoon
2007-08-02,2007,8,31.91,42.5,85.5,14.5,Normal,Mumbai,Monsoon
2007-08-03,2007,8,33.17,8.56,95.8,17.6,Normal,Mumbai,Monsoon
2007-08-04,2007,8,33.72,12.22,88.1,22.5,Normal,Mumbai,Monsoon
2007-08-05,2007,8,32.18,,88.8,7.8,Normal,Mumbai,Monsoon
2007-08-06,2007,8,32.71,7.95,81.2,6.1,Normal,Mumbai,Monsoon
2007-08-07,2007,8,31.56,22.45,79.9,13.6,Normal,Mumbai,Monsoon
2007-08-08,2007,8,34.54,12.41,74.5,6.6,Normal,Mumbai,Monsoon
2007-08-09,2007,8,32.32,19.39,80.2,20.6,Normal,Mumbai,Monsoon
2007-08-10,2007,8,34.84,18.52,82.8,11.3,Normal,Mumbai,Monsoon
2007-08-11,2007,8,34.84,2.54,87.8,29.3,Normal,Mumbai,Monsoon
2007-08-12,2007,8,32.32,12.6,84.7,8.2,Normal,Mumbai,Monsoon
2007-08-13,2007,8,30.82,2.67,82.1,14.6,Normal,Mumbai,Monsoon
2007-08-14,2007,8,,10.51,77.7,9.6,Normal,Mumbai,Monsoon
2007-08-15,2007,8,29.9,13.58,88.2,5.2,Normal,Mumbai,Monsoon
2007-08-16,2007,8,29.94,70.69,81.0,9.7,Normal,Mumbai,Monsoon
2007-08-17,2007,8,33.95,0.37,87.8,7.8,Normal,Mumbai,Monsoon
2007-08-18,2007,8,31.94,1.15,69.7,6.5,Normal,Mumbai,Monsoon
2007-08-19,2007,8,32.23,0.96,87.7,3.6,Normal,Mumbai,Monsoon
2007-08-20,2007,8,28.2,6.1,91.0,22.2,Normal,Mumbai,Monsoon
2007-08-21,2007,8,29.61,20.68,90.0,10.0,Normal,Mumbai,Monsoon
2007-08-22,2007,8,32.62,22.3,83.4,72.9,Normal,Mumbai,Monsoon
2007-08-23,2007,8,31.6,16.03,92.3,17.1,Normal,Mumbai,Monsoon
2007-08-24,2007,8,30.82,27.26,74.8,6.5,Normal,Mumbai,Monsoon
2007-08-25,2007,8,31.77,4.68,84.3,12.5,Normal,Mumbai,Monsoon
2007-08-26,2007,8,33.25,1.11,83.5,10.4,Normal,Mumbai,Monsoon
2007-08-27,2007,8,30.34,0.72,93.3,9.8,Normal,Mumbai,Monsoon
2007-08-28,2007,8,30.65,22.94,68.8,15.8,Normal,Mumbai,Monsoon
2007-08-29,2007,8,30.7,15.73,76.5,11.6,Normal,Mumbai,Monsoon
2007-08-30,2007,8,,14.39,99.0,16.4,Normal,Mumbai,Monsoon
2007-08-31,2007,8,27.01,4.98,65.6,9.5,Normal,Mumbai,Monsoon
2007-09-01,2007,9,31.05,5.73,91.5,5.2,Normal,Mumbai,Monsoon
2007-09-02,2007,9,29.72,38.07,79.4,13.8,Normal,Mumbai,Monsoon
2007-09-03,2007,9,30.61,0.79,87.0,8.9,Normal,Mumbai,Monsoon
2007-09-04,2007,9,28.64,17.83,96.3,25.1,Normal,Mumbai,Monsoon
2007-09-05,2007,9,29.42,4.45,87.3,13.1,Normal,Mumbai,Monsoon
2007-09-06,2007,9,30.43,0.48,96.5,4.8,Normal,Mumbai,Monsoon
2007-09-07,2007,9,33.9,16.28,81.1,5.7,Normal,Mumbai,Monsoon
2007-09-08,2007,9,30.31,4.82,82.1,19.6,Normal,Mumbai,Monsoon
2007-09-09,2007,9,27.69,15.37,91.3,3.4,Normal,Mumbai,Monsoon
2007-09-10,2007,9,28.19,14.76,81.5,26.8,Normal,Mumbai,Monsoon
2007-09-11,2007,9,28.01,9.18,89.8,3.3,Normal,Mumbai,Monsoon
2007-09-12,2007,9,25.86,18.03,94.5,10.3,Normal,Mumbai,Monsoon
2007-09-13,2007,9,27.92,10.44,91.9,35.5,Normal,Mumbai,Monsoon
2007-09-14,2007,9,29.38,4.05,72.4,19.0,Normal,Mumbai,Monsoon
2007-09-15,2007,9,26.23,15.9,82.3,17.1,Normal,Mumbai,Monsoon
2007-09-16,2007,9,29.57,10.67,87.3,5.5,Normal,Mumbai,Monsoon
2007-09-17,2007,9,28.6,0.15,83.0,32.4,Normal,Mumbai,Monsoon
2007-09-18,2007,9,26.63,27.83,85.6,17.4,Normal,Mumbai,Monsoon
2007-09-19,2007,9,27.38,9.47,87.4,35.0,Normal,Mumbai,Monsoon
2007-09-20,2007,9,29.85,24.36,80.8,6.7,Normal,Mumbai,Monsoon
2007-09-21,2007,9,28.41,25.72,83.5,8.9,Normal,Mumbai,Monsoon
2007-09-22,2007,9,27.19,7.06,75.6,5.2,Normal,Mumbai,Monsoon
2007-09-23,2007,9,26.68,8.5,81.2,8.2,Normal,Mumbai,Monsoon
2007-09-24,2007,9,27.02,6.45,72.8,8.5,Normal,Mumbai,Monsoon
2007-09-25,2007,9,26.0,7.16,85.9,21.6,Normal,Mumbai,Monsoon
2007-09-26,2007,9,23.47,27.06,83.5,11.2,Normal,Mumbai,Monsoon
2007-09-27,2007,9,29.55,18.62,77.7,17.8,Normal,Mumbai,Monsoon
2007-09-28,2007,9,26.59,1.62,99.3,15.9,Normal,Mumbai,Monsoon
2007-09-29,2007,9,26.81,11.31,83.0,4.4,Normal,Mumbai,Monsoon
2007-09-30,2007,9,26.0,65.98,87.3,16.5,Normal,Mumbai,Monsoon
2007-10-01,2007,10,24.84,3.61,45.4,17.3,Normal,Mumbai,Autumn
2007-10-02,2007,10,25.53,1.72,72.2,16.2,Normal,Mumbai,Autumn
2007-10-03,2007,10,23.28,1.02,50.2,11.0,Normal,Mumbai,Autumn
2007-10-04,2007,10,28.96,,63.4,34.5,Normal,Mumbai,Autumn
2007-10-05,2007,10,23.56,0.66,48.5,24.3,Normal,Mumbai,Autumn
2007-10-06,2007,10,23.73,1.78,62.0,6.3,Normal,Mumbai,Autumn
2007-10-07,2007,10,24.49,2.06,34.9,36.1,Normal,Mumbai,Autumn
2007-10-08,2007,10,26.95,0.34,53.3,13.1,Normal,Mumbai,Autumn
2007-10-09,2007,10,24.91,1.3,61.1,10.8,Normal,Mumbai,Autumn
2007-10-10,2007,10,22.9,0.12,77.6,5.8,Normal,Mumbai,Autumn
2007-10-11,2007,10,26.51,0.03,38.7,12.5,Normal,Mumbai,Autumn
2007-10-12,2007,10,25.59,0.95,60.0,19.4,Normal,Mumbai,Autumn
2007-10-13,2007,10,25.18,0.3,54.8,10.4,Normal,Mumbai,Autumn
2007-10-14,2007,10,25.32,0.1,40.8,18.8,Normal,Mumbai,Autumn
2007-10-15,2007,10,27.71,1.57,48.8,31.7,Normal,Mumbai,Autumn
2007-10-16,2007,10,27.27,0.83,55.3,30.0,Normal,Mumbai,Autumn
2007-10-17,2007,10,22.84,1.91,64.7,34.1,Normal,Mumbai,Autumn
2007-10-18,2007,10,26.19,1.31,60.9,11.7,Normal,Mumbai,Autumn
2007-10-19,2007,10,24.2,1.57,46.9,17.0,Normal,Mumbai,Autumn
2007-10-20,2007,10,24.26,0.44,41.7,13.1,Normal,Mumbai,Autumn
2007-10-21,2007,10,20.85,0.37,64.2,21.3,Normal,Mumbai,Autumn
2007-10-22,2007,10,23.02,1.1,58.0,18.7,Normal,Mumbai,Autumn
2007-10-23,2007,10,21.94,0.27,76.1,11.7,Normal,Mumbai,Autumn
2007-10-24,2007,10,24.29,2.03,56.5,15.4,Normal,Mumbai,Autumn
2007-10-25,2007,10,24.54,0.89,71.4,17.1,Normal,Mumbai,Autumn
2007-10-26,2007,10,19.71,0.31,65.4,30.2,Normal,Mumbai,Autumn
2007-10-27,2007,10,22.67,1.18,68.2,13.0,Normal,Mumbai,Autumn
2007-10-28,2007,10,24.28,3.48,64.3,20.0,Normal,Mumbai,Autumn
2007-10-29,2007,10,22.21,0.1,64.5,11.1,Normal,Mumbai,Autumn
2007-10-30,2007,10,23.48,0.14,37.1,15.1,Normal,Mumbai,Autumn
2007-10-31,2007,10,22.81,2.23,57.6,12.0,Normal,Mumbai,Autumn
2007-11-01,2007,11,22.69,0.14,53.4,6.8,Normal,Mumbai,Autumn
2007-11-02,2007,11,21.67,0.05,72.7,4.4,Normal,Mumbai,Autumn
2007-11-03,2007,11,20.15,0.51,50.0,10.4,Normal,Mumbai,Autumn
2007-11-04,2007,11,20.19,0.75,57.2,11.8,Normal,Mumbai,Autumn
2007-11-05,2007,11,22.84,1.01,68.0,16.8,Normal,Mumbai,Autumn
2007-11-06,2007,11,21.71,0.85,63.0,22.2,Normal,Mumbai,Autumn
2007-11-07,2007,11,21.38,2.93,61.7,7.7,Normal,Mumbai,Autumn
2007-11-08,2007,11,20.86,1.76,71.1,10.2,Normal,Mumbai,Autumn
2007-11-09,2007,11,20.95,4.95,62.6,19.5,Normal,Mumbai,Autumn
